loss_q,loss_v,loss_total,viol_c1,viol_c2,viol_c3,viol_c4,epoch,beta,val_q_loss,cvr_batch,lambda_1,lambda_2,lambda_3,lambda_4
22.96068598916809,0.0434975954977905,22.97946936991226,0.009319233311302,0.0413747521510048,0.1811632518234902,0.0001982815598149,1,5.0,22.621606041541465,0.058013879711403,1.005507812499997,0.9953170072287324,1.1087980769574648,3.0001171875
22.563438857759927,0.0418425407228647,22.5888922192762,0.009319233311302,0.0413747521505124,0.1811632518254599,0.0001982815598149,2,4.986666666666666,22.44418505037748,0.0580138797117723,1.0110156249999946,0.9901156851276764,1.2174233774840828,3.000234375
22.34087426235403,0.0381893395722621,22.36645776757482,0.0093192333125331,0.0413747521505124,0.1811632518293994,0.0001982815598149,3,4.973333333333334,22.186225257286655,0.0580138797130649,1.0166962139494635,0.9849143630266198,1.325703125149011,3.0003515625
22.076267841739995,0.0472080236927452,22.106748461423926,0.009319233311302,0.0413747521505124,0.1811632518175809,0.0001982815598149,4,4.96,21.93549577683669,0.0580138797098025,1.022204026449461,0.979713040925564,1.4350195313990104,3.00046875
21.765402096119924,0.0551983265552155,21.799936644257254,0.009319233311302,0.0413747521492813,0.1811632518254599,0.0001982815598149,5,4.946666666666666,21.65925009390024,0.0580138797114645,1.0277118389494586,0.9743389423750356,1.5436448319256295,3.0005859374999995
21.478123285954783,0.0625274462405018,21.51405105964285,0.009319233311302,0.0413747521529746,0.1811632518215204,0.0001982815598149,6,4.933333333333334,21.41715471473107,0.058013879711403,1.0332196514494565,0.9694831731729228,1.652615685313939,3.000703125
21.19678292939463,0.073008531453648,21.235901615246195,0.009319233311302,0.0413747521529746,0.1811632518254599,0.0001982815598149,7,4.92,21.22604564021184,0.0580138797123878,1.0387274639494537,0.9646274039708104,1.7612409858405575,3.0008203124999997
20.9795938808242,0.0829994671888802,21.023844862520026,0.009319233311302,0.0413747521480502,0.1811632518215204,0.0001982815598149,8,4.906666666666666,21.035292994572565,0.0580138797101719,1.0442352764494518,0.9590805289708108,1.8702118392288665,3.000937499999999
20.79174852850259,0.0872995468899262,20.835264171769268,0.009319233311302,0.0413747521505124,0.1811632518412179,0.0001982815598149,9,4.8933333333333335,20.911876103327824,0.0580138797157118,1.0497430889494488,0.9538792068697544,1.9797010220587243,3.001054687499999
20.55888076121651,0.0927888957203734,20.6060935613578,0.009319233311302,0.0413747521485426,0.1811632518175809,0.0001982815598149,10,4.88,20.769631087083084,0.0580138797093101,1.0552509014494469,0.9488506611995432,2.0890174283087246,3.001171874999999
20.392650090663228,0.0972782898366805,20.441262354727854,0.009319233311302,0.0413747521505124,0.1811632518205355,0.0001982815598149,11,4.866666666666666,20.6357530470628,0.0580138797105412,1.060758713949445,0.9436493390984874,2.196951623037458,3.001289062499999
20.236271879268024,0.1032288739678092,20.28849741651456,0.009319233311302,0.0413747521492813,0.1811632518175809,0.0001982815598149,12,4.8533333333333335,20.537731518085188,0.0580138797094948,1.0662665264494422,0.9382752405479594,2.306268029287459,3.0014062499999987
20.047219938642524,0.105471655779616,20.104112775390384,0.0093192333125331,0.0413747521505124,0.1811632518175809,0.0001982815598149,13,4.84,20.463901380098783,0.0580138797101103,1.0719471153989113,0.9330739184469032,2.4155844355374603,3.0015234374999986
19.92538953782389,0.1116821782957696,19.98366801431458,0.009319233311302,0.0413747521485426,0.1811632518234902,0.0001982815598149,14,4.826666666666666,20.36564825674204,0.0580138797107874,1.0774549278989098,0.9280453727766924,2.5243825124949253,3.0016406249999985
19.77923463013341,0.1135380654276323,19.841691193514443,0.009319233311302,0.0413747521485426,0.1811632518412179,0.0001982815598149,15,4.8133333333333335,20.27665916325496,0.0580138797152194,1.0829627403989075,0.9230168271064813,2.6338716953247823,3.0017578124999984
19.599555134694462,0.1196057655227475,19.664796703663868,0.0093192333137642,0.0413747521510048,0.1811632518195507,0.0001982815598149,16,4.8,20.199586559589093,0.0580138797110336,1.0888161057978485,0.9183338343352137,2.7430153251439378,3.0018749999999983
19.47998260503089,0.1233799012199349,19.54750001860705,0.009319233311302,0.0413747521480502,0.1811632518234902,0.0001982815598149,17,4.786666666666667,20.078380619929387,0.0580138797106643,1.0943239182978466,0.9127869593352144,2.8518134021014028,3.001992187499998
19.324607228633983,0.1280966352851124,19.39767598418786,0.009319233311302,0.0413747521505124,0.1811632518254599,0.0001982815598149,18,4.773333333333333,20.027214416503902,0.0580138797117723,1.0998317307978436,0.907585637234158,2.960438702628024,3.002109374999998
19.202643209534298,0.1304631511935002,19.276563188057423,0.009319233311302,0.0413747521505124,0.1811632518274297,0.0001982815598149,19,4.76,19.959580629788917,0.0580138797122647,1.1053395432978417,0.9023843151331012,3.068891226723798,3.002226562499998
19.091805837647613,0.1331560740014692,19.16941427317819,0.0093192333125331,0.0413747521529746,0.1811632518136414,0.0001982815598149,20,4.746666666666667,19.892260934682994,0.058013879709741,1.1110201322473108,0.8975285459309884,3.1785531858354887,3.002343749999998
19.000714829388787,0.1379642489428403,19.08245764490948,0.0093192333125331,0.0413747521505124,0.1811632518215204,0.0001982815598149,21,4.733333333333333,19.800044938307543,0.0580138797110952,1.116700721196781,0.8923272238299325,3.2875240392238,3.0024609374999978
